ID,date,Station,mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm
3976,11/19/2010,As,-5.3,-6,-4.9,89.9,0,0.81,0.8,1.3,
3977,11/20/2010,As,-3.7,-6.1,-1.6,89,1.2,0.46,0.8,1.2,
3978,11/21/2010,As,-1.1,-1.7,-0.7,89.8,0,0.47,0.8,1.2,
3979,11/22/2010,As,-2.7,-4.6,-1.5,85.8,0,0.88,0.8,1.2,
3980,11/23/2010,As,-4.4,-5.7,-3,77.3,0,0.76,0.7,1.1,
3981,11/24/2010,As,-5,-5.6,-4.4,69,0.1,1.43,0.7,1.1,
3982,11/25/2010,As,-7.1,-9.8,-5.2,66.9,0,1.89,0.6,1,
3983,11/26/2010,As,-9.4,-10.4,-8.6,73,0,1.26,0.4,0.8,
3984,11/27/2010,As,-9.4,-9.9,-8.7,71.7,0,0.88,0.2,0.7,
3985,11/28/2010,As,-8.2,-9.7,-7,82.6,1.9,0.83,0.1,0.5,
3986,11/29/2010,As,-9.9,-12,-7.2,76.2,0,1.58,0.1,0.4,
3987,11/30/2010,As,-12.3,-18.2,-9.2,80.3,0,1.60,-0.1,0.4,
3988,12/1/2010,As,-14.8,-19.8,-9.9,89.2,0,2.07,-0.3,0.2,
3989,12/2/2010,As,-12.8,-15.7,-9.1,91.9,0,1.64,-0.5,0.1,
3990,12/3/2010,As,-11.8,-14.2,-10,91.1,0,1.09,-0.6,0,
3991,12/4/2010,As,-14.6,-20,-11.1,93.6,1,1.08,-0.8,-0.1,
3992,12/5/2010,As,-8.3,-12.4,-6.3,95.4,7.8,0.28,-0.6,-0.1,
3993,12/6/2010,As,-11.7,-17.5,-6.4,94.2,0,1.32,-0.4,-0.1,
3994,12/7/2010,As,-14.1,-18,-12.2,93.9,0,0.92,-0.4,-0.1,
3995,12/8/2010,As,-11.3,-14.5,-8.6,95.6,0,1.04,-0.3,-0.1,
3996,12/9/2010,As,-12.8,-18.1,-6.2,94.3,0,1.19,-0.4,-0.1,
3997,12/10/2010,As,-11.1,-15.9,-6.5,95.5,0,1.05,-0.5,-0.1,
3998,12/11/2010,As,-4.3,-6.3,-3,97.7,1.8,0.93,-0.5,-0.2,
3999,12/12/2010,As,-8.8,-12.8,-4,91.5,0,1.27,-0.4,-0.2,
4000,12/13/2010,As,-11.1,-16.8,-6.8,94.8,0,1.14,-0.6,-0.2,
4001,12/14/2010,As,-14.2,-18.8,-9.9,94,0,0.80,-0.8,-0.2,
4002,12/15/2010,As,-9.1,-13.7,-0.7,96.7,0.5,1.12,-0.8,-0.3,
4003,12/16/2010,As,-3.7,-14.4,1.9,93,1.8,0.49,-0.6,-0.3,
4004,12/17/2010,As,-12,-18.4,-2.8,94.8,2.3,1.06,-0.5,-0.2,
4005,12/18/2010,As,-4,-8,-2.1,85.2,0.2,0.55,-0.5,-0.3,
4006,12/19/2010,As,-8.8,-9.4,-8,83.3,1.1,0.46,-0.4,-0.2,
4007,12/20/2010,As,-11.7,-18.1,-9.4,82.8,0,0.56,-0.4,-0.2,
4008,12/21/2010,As,-17,-21.5,-13.6,90.3,0,0.85,-0.8,-0.3,
4009,12/22/2010,As,-18.9,-23.1,-14.8,88.7,1.4,1.22,-1,-0.5,
4010,12/23/2010,As,-15.8,-18.7,-13,90.6,0,0.60,-1,-0.5,
4011,12/24/2010,As,-13.9,-17.6,-10.8,88.9,0,0.67,-1,-0.6,
4012,12/25/2010,As,-15.7,-21.3,-11.1,88.6,0,0.77,-1.1,-0.6,
4013,12/26/2010,As,-7.5,-13.5,-4,86.1,0,0.87,-1.1,-0.7,
4014,12/27/2010,As,-6.9,-11.7,-5.2,84.3,0,0.60,-0.9,-0.7,
4015,12/28/2010,As,-12.1,-17.6,-6.9,92.2,0,0.91,-0.8,-0.6,
4016,12/29/2010,As,-14.1,-18.1,-12,92.4,0.2,0.69,-1,-0.7,
4017,12/30/2010,As,-11.1,-12.8,-8.7,95.9,0.1,0.53,-0.9,-0.7,
4018,12/31/2010,As,-5.7,-11.8,4.2,91.1,0,0.53,-0.9,-0.7,
4019,1/1/2011,As,1.1,-5.3,5,55.8,0,1.10,-0.8,-0.6,
4020,1/2/2011,As,-3.3,-11.5,0.2,60.3,0,1.18,-0.8,-0.6,
4021,1/3/2011,As,-8.3,-11.8,-5.3,87.5,0,1.21,-1,-0.7,
4022,1/4/2011,As,-4.8,-7.5,-3.3,95.5,3.7,0.45,-1,-0.7,
4023,1/5/2011,As,-3.2,-5.1,-0.3,96.6,7.4,0.52,-0.8,-0.6,
4024,1/6/2011,As,-3.8,-6.4,-1.5,96.3,8.3,0.84,-0.6,-0.5,
4025,1/7/2011,As,-6.8,-12.8,-3.2,97.9,0.2,1.22,-0.5,-0.4,
4026,1/8/2011,As,-6.2,-12.7,-3,97.7,10.2,0.48,-0.4,-0.3,
4027,1/9/2011,As,-0.3,-3.5,1.5,97.4,2.2,0.36,-0.4,-0.3,
4028,1/10/2011,As,1.2,-0.4,2.1,80.6,0.4,1.23,-0.3,-0.3,
4029,1/11/2011,As,0.2,-1.4,1.4,97.5,5.3,0.31,-0.3,-0.2,
4030,1/12/2011,As,-4.1,-10,-1.1,97.5,2,1.02,-0.2,-0.2,
4031,1/13/2011,As,-9.2,-13.8,-5.7,96.9,0.2,0.75,-0.2,-0.2,
4032,1/14/2011,As,-5.8,-6.5,-5.1,95.6,0.5,0.68,-0.1,-0.1,
4033,1/15/2011,As,-6.4,-8.2,-2.7,96,12.5,0.36,-0.1,-0.1,
4034,1/16/2011,As,-0.3,-3.5,2.9,99.7,1.4,0.62,-0.2,-0.1,
4035,1/17/2011,As,2,0.5,3.3,99.4,0.2,1.66,-0.2,-0.1,
4036,1/18/2011,As,-4.8,-12.2,0.5,99,0,1.88,-0.2,-0.1,
4037,1/19/2011,As,-11.3,-14.5,-5.6,,0,2.85,-0.1,-0.1,
4038,1/20/2011,As,-8.5,-11.9,-2.9,,0.1,2.16,-0.1,0,
4039,1/21/2011,As,-10.1,-14.8,-6.1,,0,1.29,-0.1,-0.1,
4040,1/22/2011,As,-7.2,-11,-4.2,,0,0.82,-0.2,0,
4041,1/23/2011,As,-2.7,-6.7,0.8,,0.1,2.05,-0.2,-0.1,
4042,1/24/2011,As,-5,-8.5,-2.1,,0.2,2.10,-0.2,-0.1,
4043,1/25/2011,As,-3.7,-10.9,-1,79.6,0.3,2.05,-0.2,-0.1,
4044,1/26/2011,As,-13.6,-16.7,-8.9,91.5,0,3.11,-0.3,-0.2,
4045,1/27/2011,As,-13.2,-17.8,-5.8,90.3,0,2.68,-0.4,-0.2,
4046,1/28/2011,As,-10.5,-15.4,-7.4,96.3,0.1,2.60,-0.4,-0.2,
4047,1/29/2011,As,-4.7,-9.2,2.7,86.3,0.1,1.92,-0.5,-0.3,
4048,1/30/2011,As,-6.1,-10.2,-1.4,84.6,0,2.60,-0.5,-0.2,
4049,1/31/2011,As,-0.7,-7.9,2.3,88.5,0,1.73,-0.5,-0.2,
4050,2/1/2011,As,1.4,-2.1,3.4,97.2,0.1,2.02,-0.4,-0.3,
4051,2/2/2011,As,0.2,-2.8,2.7,93.3,0.1,2.00,-0.2,-0.2,
4052,2/3/2011,As,2,-1.3,5.2,80.3,3,3.34,-0.1,-0.2,
4053,2/4/2011,As,1.1,-0.8,4,82.4,2.1,3.08,-0.1,-0.1,
4054,2/5/2011,As,-0.3,-2.9,2.8,85.2,,2.57,0,-0.1,
4055,2/6/2011,As,-1.2,-5,1.8,81.1,,2.85,0,0,
4056,2/7/2011,As,-2.5,-8.1,0.8,97.1,0,1.61,0,0,
4057,2/8/2011,As,-0.9,-6.2,3.5,87,10.6,4.26,0,-0.1,
4058,2/9/2011,As,-5.6,-10.6,-1.6,87.8,0,3.56,0,-0.1,
4059,2/10/2011,As,-1,-3.3,0.5,97.1,6.3,1.03,-0.1,-0.1,
4060,2/11/2011,As,-5.8,-15.8,-2.1,79.2,12,3.36,-0.1,-0.1,
4061,2/12/2011,As,-15.6,-20.6,-7.3,83.9,,5.36,-0.1,-0.1,
4062,2/13/2011,As,-15.9,-23.2,-8.3,87.7,,5.72,-0.1,-0.1,
4063,2/14/2011,As,-9.1,-10.2,-7.4,79.7,0,2.79,-0.2,-0.1,
4064,2/15/2011,As,-8.9,-10.3,-7.4,87.1,0.4,2.59,-0.2,0,
4065,2/16/2011,As,-6.3,-8.2,-4.8,86.1,0,2.76,-0.2,0,
4066,2/17/2011,As,-5.2,-6.2,-4.2,89,3.4,3.01,-0.2,0,
4067,2/18/2011,As,-7.7,-11,-5.5,81.3,2,4.48,-0.2,0,
4068,2/19/2011,As,-10.9,-19.1,-5.9,81.7,,5.46,-0.1,0,
4069,2/20/2011,As,-16.8,-21.8,-9,86.1,,6.44,-0.1,-0.1,
4070,2/21/2011,As,-14.7,-21.9,-8.5,85.9,0,5.53,-0.2,-0.1,
4071,2/22/2011,As,-11,-14.9,-7.9,86.3,0.2,4.67,-0.1,-0.1,
4072,2/23/2011,As,-10.8,-13.7,-7.1,85.4,0.1,5.49,-0.2,-0.1,
4073,2/24/2011,As,-10.3,-16.9,-6.1,89.4,0.1,2.38,-0.2,-0.1,
4074,2/25/2011,As,-1.3,-7.4,-0.1,98.6,2.5,0.94,-0.2,-0.1,
4075,2/26/2011,As,-0.7,-1.3,-0.1,98.4,,1.82,-0.2,-0.1,
4076,2/27/2011,As,-2.4,-4,-1,91.9,,4.08,-0.2,-0.1,
4077,2/28/2011,As,-2.6,-3.8,-1.2,92.4,8.1,3.59,-0.1,-0.1,
4078,3/1/2011,As,-2.6,-4,-1,95.6,0,4.22,-0.1,-0.1,
4079,3/2/2011,As,-2.4,-4.6,-1.1,99.8,0.3,3.75,0,0,
4080,3/3/2011,As,-1.9,-3.2,-0.8,99.7,0.1,4.74,0,0,
4081,3/4/2011,As,-1.7,-4.5,0.1,84.6,0.2,3.31,0,0.1,
4082,3/5/2011,As,-0.2,-6,4.4,,0,9.32,0,0.1,
4083,3/6/2011,As,-3.1,-11.4,3.5,,0,8.85,0,0.1,
4084,3/7/2011,As,0.5,-2.7,3.9,,0,7.47,0,0.1,
4085,3/8/2011,As,0.5,-0.9,2.3,87.7,0.4,5.45,0,0,
4086,3/9/2011,As,0.5,-1.1,1.7,95.9,7.3,2.50,0,0,
4087,3/10/2011,As,-1,-3.9,0.8,94.4,6,3.70,0,0,
4088,3/11/2011,As,-3,-10.7,0.6,85.5,0,8.52,0,0,
4089,3/12/2011,As,-0.9,-8.4,4.7,84.5,0.2,10.51,0,0,
4090,3/13/2011,As,0.3,-0.9,1.6,93.3,0.2,4.44,0,0,
4091,3/14/2011,As,1.8,-3.1,4.4,74.8,1.6,9.07,0.1,0,
4092,3/15/2011,As,-1.8,-6.7,3.6,63.4,0.1,10.18,0,0,
4093,3/16/2011,As,-4.4,-12.5,3,66.5,0,11.88,0,0,
4094,3/17/2011,As,-4.3,-11.4,-0.3,81.2,0.1,6.73,0,0,
4095,3/18/2011,As,-1.4,-6.9,3,84.6,1.8,7.54,0,0.1,
4096,3/19/2011,As,-1.8,-9,7.1,74.2,0.1,13.06,0,0.1,
4097,3/20/2011,As,-1.5,-10.2,5.4,81.4,0,11.42,0,0,
4098,3/21/2011,As,5.1,0.8,9,81.4,0,10.33,0,0.1,
4099,3/22/2011,As,6.6,2.3,11.4,60.7,0,11.49,0,0.1,
4100,3/23/2011,As,5.4,-0.3,10.6,57.1,0,12.39,0,0.1,
4101,3/24/2011,As,5.9,-1.6,8.5,47.4,0,13.66,0,0.1,
4102,3/25/2011,As,-0.4,-5.9,4.1,54.3,0,13.40,0,0.1,
4103,3/26/2011,As,-3.4,-10,2.4,58.1,0,14.94,0,0.1,
4104,3/27/2011,As,-0.8,-6.2,2.9,75.2,0,10.99,0,0.1,
4105,3/28/2011,As,-0.1,-6.8,4.9,67.6,0.1,14.03,0,0.1,
4106,3/29/2011,As,2.5,-2.9,6.3,65,0.3,10.65,0,0.1,
4107,3/30/2011,As,0.2,-5.3,6.7,49.7,0,14.85,0,0.1,
4108,3/31/2011,As,-0.7,-5.4,1,85.9,9.6,4.43,0,0.1,
4109,4/1/2011,As,2.4,0.5,4.8,90.8,1.5,9.29,0,0.1,
4110,4/2/2011,As,3.8,1.9,5.3,99.2,0.5,3.30,0,0.1,
4111,4/3/2011,As,3.4,1.3,5.3,99.5,2.5,4.54,0,0,
4112,4/4/2011,As,4.6,0.2,10.3,80.4,0,14.60,0,0.1,
4113,4/5/2011,As,4.2,3.1,5.2,95.1,6.3,3.94,0,0.1,
4114,4/6/2011,As,7.6,3.8,14.7,83.1,0.2,12.36,0,0.1,
4115,4/7/2011,As,8.4,2.8,11.7,53.3,0.1,15.37,0.3,0.1,
4116,4/8/2011,As,8.6,3.4,13.7,50.3,0,17.88,1.1,0.6,
4117,4/9/2011,As,7.1,-1.5,15.3,49.4,0,17.39,1.9,1.2,
4118,4/10/2011,As,9.3,0.6,17.5,65.9,0,14.00,3.3,2.3,
4119,4/11/2011,As,10.3,2.2,18.7,68.9,0,16.39,5.1,3.7,
4120,4/12/2011,As,3.8,2.9,5.8,93.4,22.1,2.39,4.7,4.2,
4121,4/13/2011,As,5.4,-0.4,10.6,74.1,2.4,13.83,4.6,4,
4122,4/14/2011,As,4.5,-3.3,11.1,75.2,0,18.97,4.3,4,
4123,4/15/2011,As,6.9,3.6,13.2,87,0,12.21,5.6,4.8,
4124,4/16/2011,As,8.1,2.3,15.9,78,0,16.68,6.1,5.2,
4125,4/17/2011,As,9.4,1.4,17.6,65.8,0,14.00,6.3,5.6,
4126,4/18/2011,As,11.7,2.8,19.4,57.6,0,19.71,7.2,6.2,
4127,4/19/2011,As,9.2,3.1,15.6,71.7,0,14.11,7.3,6.6,
4128,4/20/2011,As,10,5.6,16.6,72.7,0,17.40,8,7.1,
4129,4/21/2011,As,10.2,4.2,16.9,77.8,0,16.33,8.5,7.5,
4130,4/22/2011,As,12.7,6,19.2,65.6,0,19.00,9.1,8,
4131,4/23/2011,As,12.7,5,18.9,62.6,0,18.82,9.3,8.2,
4132,4/24/2011,As,11.1,2.8,17.5,65.5,0,20.50,9.1,8.3,
4133,4/25/2011,As,11,3.2,17.8,73.3,0,17.80,9.2,8.4,
4134,4/26/2011,As,11.1,5,15.4,52.8,0,15.96,9.2,8.6,
4135,4/27/2011,As,9.3,2.2,15.4,60.9,0,19.74,8.7,8.3,
4136,4/28/2011,As,9.7,0.5,16.8,58.5,0,19.16,8.7,8.2,
4137,4/29/2011,As,11.1,2.7,18.7,57,0,19.02,8.9,8.4,
4138,4/30/2011,As,11.3,3.8,16.9,48,0,22.30,8.9,8.5,
4139,5/1/2011,As,7.6,3.4,12,52.8,0,16.52,8.8,8.5,
4140,5/2/2011,As,6.8,-0.3,11.5,44.7,0,19.49,8.2,8,
4141,5/3/2011,As,4.5,-1.2,7.6,58,0.1,14.43,7.9,7.9,
4142,5/4/2011,As,6.3,-2.2,12,55.2,0,20.36,7.1,7.3,
4143,5/5/2011,As,9.6,5.2,14,57.3,0,19.28,8.4,7.9,
4144,5/6/2011,As,8.7,5.1,13.3,73.2,0,14.33,8.9,8.4,
4145,5/7/2011,As,11.9,6.2,18.4,66.2,0,21.43,9.6,8.9,
4146,5/8/2011,As,13.2,4.1,19.9,53,0,21.69,10,9.3,
4147,5/9/2011,As,13.8,3.5,21.5,60.6,0,23.03,10.1,9.5,
4148,5/10/2011,As,14.8,7,21.3,58.5,0,22.61,10.8,9.9,
4149,5/11/2011,As,13.7,4.9,20.7,66.9,1.7,16.84,10.8,10,
4150,5/12/2011,As,13.2,10,17.4,78.6,0.2,22.32,11.7,10.6,
4151,5/13/2011,As,11.6,6.5,15.1,74.5,0.1,22.91,11.5,10.7,
4152,5/14/2011,As,9.4,3.8,14.2,76.3,7,21.75,10.5,10.2,
4153,5/15/2011,As,8,2.9,11.4,87,11.6,14.12,10.5,10.2,
4154,5/16/2011,As,9,2.5,13.6,78.6,0,19.21,10.1,9.8,
4155,5/17/2011,As,11.5,8,15.7,67.7,0.1,17.38,10.9,10.4,
4156,5/18/2011,As,8.8,2.1,11.4,78.4,13,9.40,10.1,10.1,
4157,5/19/2011,As,11.6,6.1,16.2,67.2,0,23.21,10.6,10,
4158,5/20/2011,As,9.3,1.9,13.7,70.6,0,23.06,10.3,10,
4159,5/21/2011,As,10.9,7.6,13.8,71.5,0,17.89,10.6,10.2,
4160,5/22/2011,As,11.1,7.6,14.7,89.7,4.6,6.98,10.5,10.3,
4161,5/23/2011,As,11,7.8,14.6,75.4,2,21.25,10.7,10.5,
4162,5/24/2011,As,11.1,8.4,14.1,67.5,0.5,16.89,10.7,10.4,
4163,5/25/2011,As,12,5.7,17.7,52.1,0,22.30,10.3,10.1,
4164,5/26/2011,As,9.2,3.1,12.3,77.2,2.5,11.03,10.1,10.1,
4165,5/27/2011,As,10,8.1,12.6,89.8,14.8,12.04,10.7,10.4,
4166,5/28/2011,As,10.4,8.5,12.9,88.2,3.6,13.57,11.1,10.8,
4167,5/29/2011,As,10,6.7,13,79,2.7,23.19,11.1,10.8,
4168,5/30/2011,As,11.7,8.1,15.9,72.9,0.4,23.88,11.6,11,
4169,5/31/2011,As,12.4,9.7,16.7,91.7,14.4,9.06,11.9,11.4,
4170,6/1/2011,As,12.8,8.2,16.9,65.9,0,24.12,12.1,11.7,4.5
4171,6/2/2011,As,15.8,10.7,21.8,63.9,0.1,24.25,12.6,11.9,4.2
4172,6/3/2011,As,18.4,9,24.8,56.6,0.1,28.23,13.5,12.5,4
4173,6/4/2011,As,17.7,10.5,23.3,66.9,0.2,27.28,14.5,13.3,4
4174,6/5/2011,As,16.1,11,20.8,49.3,0,25.11,14.4,13.6,4.6
4175,6/6/2011,As,16.6,11.2,21.1,81.9,2.4,11.70,14.4,13.6,1.2
4176,6/7/2011,As,16,12.1,17.9,93.6,5.9,6.34,14.9,14,1
4177,6/8/2011,As,17.1,11,22.8,86.9,4.2,14.81,15.3,14.2,1.4
4178,6/9/2011,As,17,14.1,18,93.1,5.5,3.95,15.7,14.8,0.3
4179,6/10/2011,As,13.1,12.5,14.1,96.3,31.7,3.40,15,14.5,0.8
4180,6/11/2011,As,12.3,10.9,14.4,94.2,13.3,6.77,14.4,14,3.3
4181,6/12/2011,As,13.8,9.7,16.9,73.9,0,29.30,14.7,14,4.6
4182,6/13/2011,As,13.7,8.8,17.7,71.6,0.2,29.04,14.6,14.1,4.1
4183,6/14/2011,As,14.9,10.8,19.8,72.8,1.4,19.61,15,14.3,3.7
4184,6/15/2011,As,14.2,8.6,18.6,67.4,2,21.92,14.9,14.3,2.9
4185,6/16/2011,As,14.8,7.4,19,72.4,0.1,18.66,14.9,14.4,3.1
4186,6/17/2011,As,12.3,10.3,14.5,89.8,17.6,4.18,14.5,14.2,0.9
4187,6/18/2011,As,12.6,8.3,16.1,80.6,0.2,17.97,14.3,13.9,2.8
4188,6/19/2011,As,12.8,10.9,16.4,88.7,6.7,9.75,14.3,14,2.2
4189,6/20/2011,As,14,7,18.9,79.4,0.5,22.89,14.8,14.2,2.6
4190,6/21/2011,As,13.6,7.8,19.2,78.8,0.5,18.87,15.2,14.5,2.9
4191,6/22/2011,As,14.9,11.3,17.9,79.8,0,23.74,15.7,14.9,4.1
4192,6/23/2011,As,14.4,11.8,17.9,84,3.2,16.22,15.7,15.1,2.3
4193,6/24/2011,As,12.6,10.4,14.7,92.7,30.6,6.74,15.2,14.9,2.1
4194,6/25/2011,As,13.8,8.2,18.4,66.7,0,25.84,15.2,14.6,3.8
4195,6/26/2011,As,14.9,9.2,19.8,71,0.2,26.23,16.1,15.3,3.9
4196,6/27/2011,As,14.6,11.6,18.4,93.9,5.1,8.15,15.9,15.4,1.6
4197,6/28/2011,As,17.8,12.9,21.7,73.2,0,20.81,16.6,15.7,3.2
4198,6/29/2011,As,18.5,11.6,22.8,62.2,0.1,26.19,17.1,16.1,3.8
4199,6/30/2011,As,17.9,15.2,21.6,80.5,1.4,16.92,17.8,16.7,2.2
4200,7/1/2011,As,16.5,14.8,18.1,89.1,1.8,6.33,17.4,16.8,1.5
4201,7/2/2011,As,16.3,15.1,17.7,83.9,0.2,7.96,16.8,16.4,2.1
4202,7/3/2011,As,19.5,16.5,23.1,80.2,0,13.97,17.5,16.6,1.9
4203,7/4/2011,As,19.1,15.8,24.3,65.9,0,23.90,18.7,17.4,3.6
4204,7/5/2011,As,17.6,15.5,19.5,87.7,0,7.92,18.7,17.8,2.1
4205,7/6/2011,As,19.1,15.5,22.7,79.7,0.1,15.85,18.8,17.8,1.8
4206,7/7/2011,As,18.3,15.1,21.9,80.1,0.1,15.43,18.9,18,4.3
4207,7/8/2011,As,16.6,11.9,20.9,78.7,5.1,15.73,18.5,17.8,2.3
4208,7/9/2011,As,16.6,12.4,20.4,78.3,8.7,21.72,18.4,17.7,4.2
4209,7/10/2011,As,15.5,12.8,18.3,84.9,2.1,15.19,18,17.5,4.5
4210,7/11/2011,As,16.1,12.4,20.2,80.1,1,22.37,18,17.4,3.3
4211,7/12/2011,As,15.5,12.2,19.1,69.3,0,21.73,17.8,17.3,4.7
4212,7/13/2011,As,14.3,8.7,19.1,55,0.1,27.76,17.2,16.9,4.9
4213,7/14/2011,As,15.6,6.1,20.7,62,0.2,23.63,17,16.7,4
4214,7/15/2011,As,13.2,11.2,15.5,82.7,5.5,7.22,16.7,16.6,1.6
4215,7/16/2011,As,15.1,6.8,20.8,74.6,0.2,26.60,16.5,16.1,4
4216,7/17/2011,As,15,12.5,18.9,85.5,18.1,5.82,16.4,16.2,1.3
4217,7/18/2011,As,15.3,12.7,19.1,88.1,11,12.62,16.6,16.1,0.5
4218,7/19/2011,As,16,13.7,19.1,83.7,5.5,18.40,17,16.4,3.8
4219,7/20/2011,As,16.2,12.5,19.8,79.7,0.3,18.84,17.2,16.6,3.1
4220,7/21/2011,As,16.9,10.4,23.3,79.5,0.1,20.36,17.7,16.9,2.3
4221,7/22/2011,As,15.9,14.1,17.4,88.5,13.1,2.30,17.4,17.1,1.6
4222,7/23/2011,As,19.4,16.4,23,89.2,9.6,11.26,17.6,16.8,4.9
4223,7/24/2011,As,15.8,12.2,18.7,91.4,16.4,7.83,18,17.4,2.8
4224,7/25/2011,As,14.2,11.6,15.9,92,0.2,7.21,17.2,16.9,2
4225,7/26/2011,As,17.4,14.3,21.8,82.5,0.2,20.43,17.9,17.1,2.8
4226,7/27/2011,As,18.1,13.7,23.2,78.7,0.1,22.87,18.7,17.7,3.2
4227,7/28/2011,As,19.5,12.3,26.7,75.4,0.3,21.43,19,18.1,2.9
4228,7/29/2011,As,19.9,13,26.4,78,6,22.81,19.3,18.4,2.4
4229,7/30/2011,As,20.1,13.8,25.6,73.1,0.1,21.88,19.4,18.6,3.6
4230,7/31/2011,As,19.5,13.2,25.7,77.4,0.3,18.78,19.5,18.7,2.9
4231,8/1/2011,As,19.9,13.1,25.6,72.5,0.2,21.63,19.7,18.8,3.6
4232,8/2/2011,As,19.7,12.4,25,75.2,0.3,19.85,19.6,18.8,3.4
4233,8/3/2011,As,20.2,16.2,25.1,75.1,0.2,19.81,19.9,19.1,3
4234,8/4/2011,As,19.3,15.9,23.2,80.3,6.2,12.80,19.9,19.1,2
4235,8/5/2011,As,16.6,15.9,17.7,94.3,20,2.48,19,18.7,0.1
4236,8/6/2011,As,17.7,13.6,22.1,81,0.5,20.23,19,18.4,3.7
4237,8/7/2011,As,13.4,11.2,14.8,94.5,10.8,5.80,17.9,17.9,1.6
4238,8/8/2011,As,14.2,9.1,18.3,80.5,0.1,18.13,17.2,17.1,3.6
4239,8/9/2011,As,14.6,7.6,22,79,8.2,20.62,17.1,16.9,2.3
4240,8/10/2011,As,10.6,8.4,12.5,91,11.2,7.58,16.5,16.7,0.4
4241,8/11/2011,As,12,6.6,16.8,66.8,0,21.21,16,16,3.6
4242,8/12/2011,As,13.2,4.3,20.3,68,0,20.57,15.6,15.6,2.6
4243,8/13/2011,As,13.4,5.5,18.9,68.3,0,16.00,15.7,15.7,2.4
4244,8/14/2011,As,14.7,10.5,16.4,87.9,5.5,6.12,15.6,15.6,1
4245,8/15/2011,As,16.4,13.6,19.5,92.2,15.1,8.43,16.3,15.8,3.3
4246,8/16/2011,As,15.4,10.6,20.2,82,0.1,14.29,16.5,16.1,2.4
4247,8/17/2011,As,15,11.8,19.2,84.9,2.7,13.49,16.6,16.2,1.5
4248,8/18/2011,As,15.2,11.1,20.3,83.2,0.1,17.47,17,16.4,2.4
4249,8/19/2011,As,12.9,11.4,14.1,95.6,7.5,4.07,16.4,16.3,1
4250,8/20/2011,As,15.7,12.1,20.7,80.2,0.2,16.65,16.5,16.1,2.2
4251,8/21/2011,As,13.3,8.2,17.4,90.3,3.7,9.68,16.1,16,1.6
4252,8/22/2011,As,16.1,9.5,21.5,76.8,0.1,17.60,16.4,16,2.4
4253,8/23/2011,As,14.3,7,21.9,72.1,0.2,17.79,15.9,15.8,2.3
4254,8/24/2011,As,13.8,9.1,16.6,90.4,7.4,5.20,15.6,15.5,1
4255,8/25/2011,As,15.9,14.4,18.5,90.5,15,8.74,16.2,15.7,3.3
4256,8/26/2011,As,17.2,14.3,20.9,86.5,2.8,12.74,16.7,16.1,2.1
4257,8/27/2011,As,17.8,14.6,19.1,94,13.5,2.49,17.1,16.5,0.5
4258,8/28/2011,As,13.6,11,16.5,87.5,12.4,12.78,16.5,16.3,4.3
4259,8/29/2011,As,12.2,9.8,14.6,93.7,41.8,7.55,15.3,15.3,1.1
4260,8/30/2011,As,12.8,8.1,18.6,85.6,0,12.66,15.2,15.1,1.4
4261,8/31/2011,As,12.3,6.9,18.8,86.4,4,12.24,15.2,15.1,2.4
4262,9/1/2011,As,12.8,5.5,19.6,83,0.1,16.34,15,14.9,1.6
4263,9/2/2011,As,13.6,9.9,17.6,80.4,0,13.64,15.4,15.1,1.5
4264,9/3/2011,As,13.3,10.8,15.1,87.1,0.2,3.79,15,14.9,0.6
4265,9/4/2011,As,15.7,13.3,18,94.1,21,3.64,15.2,14.9,4.3
4266,9/5/2011,As,16.2,13.2,17.4,96.8,5.3,2.46,15.9,15.4,1.1
4267,9/6/2011,As,12.9,10.4,15.2,92,26.9,8.31,15.4,15.2,2.1
4268,9/7/2011,As,11.8,7.6,15.7,90.9,9,8.80,14.5,14.4,2.9
4269,9/8/2011,As,10.3,4.1,17.3,78.8,0.3,15.61,13.8,14,1.6
4270,9/9/2011,As,10.9,3.2,18,76.9,0.2,15.24,13.2,13.5,2
4271,9/10/2011,As,12.3,7.9,16.3,85.2,1.7,9.83,13.6,13.5,0.9
4272,9/11/2011,As,15.1,13,17,95.7,33.4,4.16,14.7,14.2,0.5
4273,9/12/2011,As,13.7,12.4,15,94.9,15.6,5.54,14.8,14.5,1.4
4274,9/13/2011,As,14.1,12.6,16.4,86.4,1.4,4.19,14.5,14.3,2.3
4275,9/14/2011,As,14.1,8.6,19.9,69.2,0.6,13.40,14.2,14.1,1.7
4276,9/15/2011,As,10.3,3.6,16.5,77.4,4.7,8.73,13.6,13.7,1.4
4277,9/16/2011,As,8.2,1.3,16,77.2,0.2,13.68,12.3,12.8,1.7
4278,9/17/2011,As,8.3,0.7,13.8,81.1,2,9.02,11.6,12.1,1.2
4279,9/18/2011,As,10.1,9.4,10.7,89.8,10.5,1.31,12.1,12.2,0.2
4280,9/19/2011,As,11.8,9.4,14.6,91.4,26.3,7.57,12.4,12.2,1.2
4281,9/20/2011,As,11.8,9.2,14.9,95,0.6,3.85,12.5,12.4,0
4282,9/21/2011,As,11.9,9.1,15.1,86.4,1.6,10.20,12.8,12.6,0.4
4283,9/22/2011,As,10.3,7.1,14.1,77.1,1.9,7.61,12.5,12.5,0
